species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000000692	0.978024	1.171557	0.639982	0.766627	-0.345638	-0.345634	competition	0.0455	4	0.1892
akk_GCF_018847155.1	MGYG000000693	0.978024	1.983638	0.789802	1.601899	-0.192451	-0.192444	competition	0.5933	2	0.1382
akk_GCF_018847155.1	MGYG000000694	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000695	0.978024	0.863878	0.777402	0.686672	-0.205130	-0.205129	competition	0.5268	4	0.0830
akk_GCF_018847155.1	MGYG000000696	0.978024	2.272718	0.708904	1.647358	-0.275167	-0.275160	competition	0.7646	7	0.0313
akk_GCF_018847155.1	MGYG000000698	0.978024	0.319753	1.044102	0.341349	0.067564	0.067541	mutualism	0.0006	7	0.0156
akk_GCF_018847155.1	MGYG000000701	0.978024	1.301739	0.666656	0.887317	-0.318364	-0.318360	competition	-0.0000	3	0.0653
akk_GCF_018847155.1	MGYG000000703	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000704	0.978024	1.011308	1.008838	1.043174	0.031507	0.031510	mutualism	0.0016	4	0.0391
akk_GCF_018847155.1	MGYG000000705	0.978024	0.994383	1.094968	0.994383	0.119573	0.000000	commensalism	0.0030	3	0.0512
akk_GCF_018847155.1	MGYG000000712	0.978024	1.073931	0.865806	0.950712	-0.114739	-0.114736	competition	0.2545	5	0.0706
akk_GCF_018847155.1	MGYG000000714	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000715	0.978024	1.298500	0.786010	1.043573	-0.196328	-0.196324	competition	0.0000	3	0.1384
