model_id	fastmic_growth	cobra_growth	abs_diff	rel_diff_pct
MGYG000000643__gradient_L6_resistant_starch_gapseq	0.30233000	0.30233000	0.00e+00	0.0000
MGYG000000643__gradient_L7_bglucan_gapseq	0.30233000	0.30233000	0.00e+00	0.0000
MGYG000000643__gradient_L8_hmo_gapseq	0.30233000	0.30233000	0.00e+00	0.0000
MGYG000000643__gradient_L9_mos_gapseq	0.30233000	0.30233000	0.00e+00	0.0000
MGYG000000644__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000644__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000644__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000644__gradient_L3_gos_gapseq	0.80366500	0.80366500	0.00e+00	0.0000
MGYG000000644__gradient_L4_xos_gapseq	0.86584000	0.86584000	0.00e+00	0.0000
MGYG000000644__gradient_L5_pectin_gapseq	0.89807900	0.89807900	0.00e+00	0.0000
MGYG000000644__gradient_L6_resistant_starch_gapseq	1.36094100	1.36094100	0.00e+00	0.0000
MGYG000000644__gradient_L7_bglucan_gapseq	1.51983300	1.51983300	0.00e+00	0.0000
MGYG000000644__gradient_L8_hmo_gapseq	1.51983300	1.51983300	0.00e+00	0.0000
MGYG000000644__gradient_L9_mos_gapseq	1.62115600	1.62115600	0.00e+00	0.0000
MGYG000000647__gradient_L0_base_gapseq	0.82304200	0.82304200	0.00e+00	0.0000
MGYG000000647__gradient_L1_inulin_gapseq	1.16701100	1.16701100	0.00e+00	0.0000
MGYG000000647__gradient_L2_fos_gapseq	1.16701100	1.16701100	0.00e+00	0.0000
MGYG000000647__gradient_L3_gos_gapseq	1.50044500	1.50044500	0.00e+00	0.0000
MGYG000000647__gradient_L4_xos_gapseq	1.66288800	1.66288800	0.00e+00	0.0000
MGYG000000647__gradient_L5_pectin_gapseq	1.66288800	1.66288800	0.00e+00	0.0000
MGYG000000647__gradient_L6_resistant_starch_gapseq	2.40884100	2.40884100	0.00e+00	0.0000
MGYG000000647__gradient_L7_bglucan_gapseq	2.40884100	2.40884100	0.00e+00	0.0000
MGYG000000647__gradient_L8_hmo_gapseq	2.40884100	2.40884100	0.00e+00	0.0000
MGYG000000647__gradient_L9_mos_gapseq	2.54563400	2.54563400	0.00e+00	0.0000
MGYG000000655__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000655__gradient_L1_inulin_gapseq	1.08247800	1.08247800	0.00e+00	0.0000
MGYG000000655__gradient_L2_fos_gapseq	1.08247800	1.08247800	0.00e+00	0.0000
MGYG000000655__gradient_L3_gos_gapseq	1.30997800	1.30997800	0.00e+00	0.0000
MGYG000000655__gradient_L4_xos_gapseq	1.36127800	1.36127800	0.00e+00	0.0000
MGYG000000655__gradient_L5_pectin_gapseq	1.36127800	1.36127800	0.00e+00	0.0000
MGYG000000655__gradient_L6_resistant_starch_gapseq	1.89880400	1.89880400	0.00e+00	0.0000
MGYG000000655__gradient_L7_bglucan_gapseq	1.89880400	1.89880400	0.00e+00	0.0000
MGYG000000655__gradient_L8_hmo_gapseq	1.89880400	1.89880400	0.00e+00	0.0000
MGYG000000655__gradient_L9_mos_gapseq	2.02370600	2.02370600	0.00e+00	0.0000
MGYG000000656__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000656__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000660__gradient_L0_base_gapseq	0.52672500	0.52672500	0.00e+00	0.0000
MGYG000000660__gradient_L1_inulin_gapseq	0.75657400	0.75657400	0.00e+00	0.0000
MGYG000000660__gradient_L2_fos_gapseq	0.75657400	0.75657400	0.00e+00	0.0000
MGYG000000660__gradient_L3_gos_gapseq	0.98642200	0.98642200	0.00e+00	0.0000
MGYG000000660__gradient_L4_xos_gapseq	0.98642200	0.98642200	0.00e+00	0.0000
MGYG000000660__gradient_L5_pectin_gapseq	0.98642200	0.98642200	0.00e+00	0.0000
MGYG000000660__gradient_L6_resistant_starch_gapseq	1.46368400	1.46368400	0.00e+00	0.0000
MGYG000000660__gradient_L7_bglucan_gapseq	1.46368400	1.46368400	0.00e+00	0.0000
MGYG000000660__gradient_L8_hmo_gapseq	1.46368400	1.46368400	0.00e+00	0.0000
MGYG000000660__gradient_L9_mos_gapseq	1.57538100	1.57538100	0.00e+00	0.0000
MGYG000000664__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000664__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000664__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000664__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000664__gradient_L4_xos_gapseq	1.37969200	1.37968800	4.00e-06	0.0003
MGYG000000664__gradient_L5_pectin_gapseq	1.41737700	1.41737300	4.00e-06	0.0003
MGYG000000664__gradient_L6_resistant_starch_gapseq	2.15065600	2.15065000	6.00e-06	0.0003
MGYG000000664__gradient_L7_bglucan_gapseq	2.15065600	2.15065000	6.00e-06	0.0003
MGYG000000664__gradient_L8_hmo_gapseq	2.31957800	2.31957200	6.00e-06	0.0003
MGYG000000664__gradient_L9_mos_gapseq	2.45141900	2.45141300	6.00e-06	0.0002
MGYG000000668__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000668__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000669__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000669__gradient_L1_inulin_gapseq	0.62620300	0.62620300	0.00e+00	0.0000
MGYG000000669__gradient_L2_fos_gapseq	0.62620300	0.62620300	0.00e+00	0.0000
MGYG000000669__gradient_L3_gos_gapseq	0.73878900	0.73878900	0.00e+00	0.0000
MGYG000000669__gradient_L4_xos_gapseq	0.73878900	0.73878900	0.00e+00	0.0000
MGYG000000669__gradient_L5_pectin_gapseq	0.80266200	0.80266200	0.00e+00	0.0000
MGYG000000669__gradient_L6_resistant_starch_gapseq	1.49953000	1.49953000	0.00e+00	0.0000
MGYG000000669__gradient_L7_bglucan_gapseq	1.74388400	1.74388400	0.00e+00	0.0000
MGYG000000669__gradient_L8_hmo_gapseq	1.74388400	1.74388400	0.00e+00	0.0000
MGYG000000669__gradient_L9_mos_gapseq	1.87754700	1.87754700	0.00e+00	0.0000
MGYG000000671__gradient_L0_base_gapseq	0.17394700	0.17394700	0.00e+00	0.0000
MGYG000000671__gradient_L1_inulin_gapseq	0.27334900	0.27334900	0.00e+00	0.0000
MGYG000000671__gradient_L2_fos_gapseq	0.27334900	0.27334900	0.00e+00	0.0000
MGYG000000671__gradient_L3_gos_gapseq	0.27334900	0.27334900	0.00e+00	0.0000
MGYG000000671__gradient_L4_xos_gapseq	0.27334900	0.27334900	0.00e+00	0.0000
MGYG000000671__gradient_L5_pectin_gapseq	0.27334900	0.27334900	0.00e+00	0.0000
MGYG000000671__gradient_L6_resistant_starch_gapseq	0.31409800	0.31409800	0.00e+00	0.0000
MGYG000000671__gradient_L7_bglucan_gapseq	0.31409800	0.31409800	0.00e+00	0.0000
MGYG000000671__gradient_L8_hmo_gapseq	0.31409800	0.31409800	0.00e+00	0.0000
MGYG000000671__gradient_L9_mos_gapseq	0.31409800	0.31409800	0.00e+00	0.0000
MGYG000000672__gradient_L0_base_gapseq	0.33513900	0.33513900	0.00e+00	0.0000
MGYG000000672__gradient_L1_inulin_gapseq	0.45903300	0.45903300	0.00e+00	0.0000
MGYG000000672__gradient_L2_fos_gapseq	0.45903300	0.45903300	0.00e+00	0.0000
MGYG000000672__gradient_L3_gos_gapseq	0.53961000	0.53961000	0.00e+00	0.0000
MGYG000000672__gradient_L4_xos_gapseq	0.53961000	0.53961000	0.00e+00	0.0000
MGYG000000672__gradient_L5_pectin_gapseq	0.53961000	0.53961000	0.00e+00	0.0000
MGYG000000672__gradient_L6_resistant_starch_gapseq	0.81552400	0.81552400	0.00e+00	0.0000
MGYG000000672__gradient_L7_bglucan_gapseq	0.81552400	0.81552400	0.00e+00	0.0000
MGYG000000672__gradient_L8_hmo_gapseq	0.81552400	0.81552400	0.00e+00	0.0000
MGYG000000672__gradient_L9_mos_gapseq	0.92295900	0.92295900	0.00e+00	0.0000
MGYG000000673__gradient_L0_base_gapseq	0.35330900	0.35331400	5.00e-06	0.0014
MGYG000000673__gradient_L1_inulin_gapseq	0.43977600	0.43978400	8.00e-06	0.0018
MGYG000000673__gradient_L2_fos_gapseq	0.43977600	0.43978400	8.00e-06	0.0018
MGYG000000673__gradient_L3_gos_gapseq	0.43977600	0.43978400	8.00e-06	0.0018
MGYG000000673__gradient_L4_xos_gapseq	0.43977600	0.43978400	8.00e-06	0.0018
MGYG000000673__gradient_L5_pectin_gapseq	0.43977600	0.43978400	8.00e-06	0.0018
MGYG000000673__gradient_L6_resistant_starch_gapseq	0.66102800	0.66103700	9.00e-06	0.0014
MGYG000000673__gradient_L7_bglucan_gapseq	0.66102800	0.66103700	9.00e-06	0.0014
MGYG000000673__gradient_L8_hmo_gapseq	0.66102800	0.66103700	9.00e-06	0.0014
MGYG000000673__gradient_L9_mos_gapseq	0.74402800	0.74403700	9.00e-06	0.0012
MGYG000000675__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000675__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000675__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000000675__gradient_L3_gos_gapseq	1.52267900	1.52267900	0.00e+00	0.0000
MGYG000000675__gradient_L4_xos_gapseq	1.59928600	1.59928600	0.00e+00	0.0000
MGYG000000675__gradient_L5_pectin_gapseq	1.64074400	1.64074400	0.00e+00	0.0000
MGYG000000675__gradient_L6_resistant_starch_gapseq	2.20719000	2.20719000	0.00e+00	0.0000
MGYG000000675__gradient_L7_bglucan_gapseq	2.27610000	2.27610000	0.00e+00	0.0000
MGYG000000675__gradient_L8_hmo_gapseq	2.27610000	2.27610000	0.00e+00	0.0000
MGYG000000675__gradient_L9_mos_gapseq	2.27610000	2.27610000	0.00e+00	0.0000
MGYG000000678__gradient_L0_base_gapseq	0.22019200	0.22019200	0.00e+00	0.0000
MGYG000000678__gradient_L1_inulin_gapseq	0.46484700	0.46484700	0.00e+00	0.0000
MGYG000000678__gradient_L2_fos_gapseq	0.46484700	0.46484700	0.00e+00	0.0000
MGYG000000678__gradient_L3_gos_gapseq	0.54979600	0.54979600	0.00e+00	0.0000
MGYG000000678__gradient_L4_xos_gapseq	0.54979600	0.54979600	0.00e+00	0.0000
MGYG000000678__gradient_L5_pectin_gapseq	0.54979600	0.54979600	0.00e+00	0.0000
MGYG000000678__gradient_L6_resistant_starch_gapseq	0.84003700	0.84003700	0.00e+00	0.0000
MGYG000000678__gradient_L7_bglucan_gapseq	0.84003700	0.84003700	0.00e+00	0.0000
MGYG000000678__gradient_L8_hmo_gapseq	0.84003700	0.84003700	0.00e+00	0.0000
MGYG000000678__gradient_L9_mos_gapseq	0.95330200	0.95330200	0.00e+00	0.0000
MGYG000000683__gradient_L0_base_gapseq	0.38065400	0.38065500	1.00e-06	0.0003
